0, 0.08 
1, 0.7 
2, 0.81 
3, 0.82 
4, 0.81 
5, 0.81 
6, 0.82 
7, 0.85 
8, 0.83 
9, 0.86 
10, 0.87 
11, 0.86 
12, 0.85 
13, 0.87 
14, 0.86 
15, 0.88 
16, 0.89 
17, 0.9 
18, 0.87 
19, 0.92 
20, 0.9 
21, 0.91 
22, 0.9 
23, 0.92 
24, 0.91 
25, 0.92 
26, 0.89 
27, 0.93 
28, 0.9 
29, 0.93 
30, 0.9 
31, 0.92 
32, 0.91 
33, 0.94 
34, 0.91 
35, 0.93 
36, 0.92 
37, 0.93 
38, 0.92 
39, 0.93 
40, 0.94 
41, 0.93 
42, 0.93 
43, 0.94 
44, 0.94 
45, 0.95 
46, 0.94 
47, 0.93 
48, 0.94 
49, 0.94 
50, 0.94 
