1,0.95
2,0.96
3,0.93
4,0.9
5,0.92
6,0.84
7,0.95
8,0.92
9,0.88
10,0.9
11,0.89
12,0.86
13,0.83
14,0.89
15,0.9
16,0.89
17,0.9
18,0.88
19,0.92
20,0.88
21,0.89
22,0.86
23,0.91
24,0.9
25,0.88
26,0.91
27,0.92
28,0.93
29,0.91
30,0.92
31,0.94
32,0.86
33,0.93
34,0.93
35,0.95
36,0.88
37,0.91
38,0.87
39,0.84
40,0.88
41,0.89
42,0.92
43,0.85
44,0.88
45,0.89
46,0.88
47,0.94
48,0.92
49,0.84
50,0.91
51,0.94
52,0.97
53,0.95
54,0.99
55,0.98
56,0.98
57,0.91
58,0.92
59,0.93
60,0.92
61,0.89
62,0.93
63,1.0
64,0.98
65,0.94
66,0.83
67,0.92
68,0.91
69,0.97
70,0.97
71,0.99
72,0.98
73,0.96
74,0.99
75,0.9
76,0.95
77,0.99
78,0.98
79,0.85
80,0.92
81,0.92
82,0.96
83,0.94
84,0.97
85,0.96
86,0.97
87,1.0
88,1.0
89,0.98
90,1.0
91,0.86
92,0.95
93,0.96
94,0.98
95,0.94
96,0.94
97,0.89
98,0.82
99,0.9
100,0.87
